Account: Boston University
User: Sarah Healey
Generated On: 02/12/2026
For Time Period: January 1  2021 - December 31  2021
Filters: 
Streams: All
Groups: All
Ordered Route: All


"Serial","Description","Capacity","Stream Type","Reason","Fullness Level at Collection","Collection Time","Note"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart","Single Stream","Not Ready","20%","04/08/2021 05:10","-"
"1526399","Boston Medical Center Campus Park - Behind 715 Albany St @ E Concord St","Smart","Single Stream","Not Ready","20%","04/08/2021 05:11","-"
"1526394","140  Bay State Rd","Smart","Single Stream","Fullness","100%","04/08/2021 06:04","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart Max","Waste","Not Ready","0%","04/08/2021 07:38","-"
"1526475","277 Babcock St @ City Convenience","Smart Max","Waste","Not Ready","0%","04/08/2021 07:52","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart Max","Waste","Not Ready","20%","04/08/2021 07:53","-"
"1526481","285 Babcock St Case Center","Smart Max","Waste","Fullness","80%","04/08/2021 07:55","-"
"1526475","277 Babcock St @ City Convenience","Smart","Single Stream","Not Ready","40%","04/08/2021 10:39","-"
"1526463","718 Comm Ave","Smart Max","Waste","Fullness","80%","04/08/2021 11:13","-"
"1526504","10 Buick St Access From 915 Comm Ave w/ recy 9521123","Smart Max","Waste","Fullness","100%","04/08/2021 11:37","-"
"1526394","140  Bay State Rd","Smart Max","Waste","Fullness","100%","04/08/2021 13:50","-"
"1526511","595 Comm Ave Garage P1 East","Smart Max","Waste","Fullness","60%","04/08/2021 13:50","-"
"1526477","100 Bay State Rd @ Bay State Road Entrance","Smart Max","Waste","Fullness","60%","04/08/2021 13:57","-"
"1526476","91 Bay State Rd","Smart Max","Waste","Fullness","100%","04/08/2021 14:00","-"
"1526470","35 Pilgrim Rd","Smart","Single Stream","Not Ready","20%","04/08/2021 14:00","-"
"1526470","35 Pilgrim Rd","Smart Max","Waste","Not Ready","0%","04/08/2021 14:00","-"
"1526490","180 Riverway","Smart Max","Waste","Not Ready","0%","04/08/2021 14:08","-"
"1526490","180 Riverway","Smart","Single Stream","Not Ready","20%","04/08/2021 14:08","-"
"1526467","65 Pilgrim Rd DAMAGED","Smart","Single Stream","Not Ready","40%","04/08/2021 14:16","-"
"1526474","BU boathouse 619 Memorial Drive","Smart","Single Stream","Not Ready","20%","04/08/2021 14:54","-"
"1526490","180 Riverway","Smart","Single Stream","Fullness","80%","04/08/2021 16:15","-"
"1526467","65 Pilgrim Rd DAMAGED","Smart Max","Waste","Not Ready","0%","04/08/2021 19:50","-"
"1526378","700 Albany St City Convenience","Smart Max","Waste","Not Ready","0%","04/09/2021 07:05","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart Max","Waste","Not Ready","20%","04/09/2021 07:48","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart Max","Waste","Not Ready","20%","04/09/2021 08:06","-"
"1526399","Boston Medical Center Campus Park - Behind 715 Albany St @ E Concord St","Smart Max","Waste","Not Ready","0%","04/09/2021 09:32","-"
"1526502","514 Park Dr","Smart Max","Waste","Fullness","60%","04/09/2021 09:43","-"
"1526483","34 Buswell St","Smart Max","Waste","Fullness","100%","04/09/2021 09:45","-"
"1526464","509 Park Dr @ Buswell","Smart Max","Waste","Fullness","100%","04/09/2021 09:50","-"
"1526379","700 Comm Ave Starbucks","Smart Max","Waste","Fullness","60%","04/09/2021 12:40","-"
"1526400","111 Cummington Mall","Smart Max","Waste","Fullness","60%","04/09/2021 12:51","-"
"1526484","266 Bay State Rd-courtyard Behind 725 Comm","Smart Max","Waste","Fullness","60%","04/09/2021 14:51","-"
"1526500","226 Bay State Rd","Smart Max","Waste","Fullness","80%","04/10/2021 06:26","-"
"1526380","675 Comm Ave","Smart Max","Waste","Fullness","60%","04/10/2021 06:30","-"
"1526385","685 Comm Ave","Smart Max","Waste","Fullness","60%","04/10/2021 06:33","-"
"1526381","725 Comm Ave w/ recy 9521068","Smart Max","Waste","Fullness","60%","04/10/2021 06:35","-"
"1526475","277 Babcock St @ City Convenience","Smart","Single Stream","Fullness","80%","04/10/2021 06:36","-"
"1526462","745 Comm Ave","Smart Max","Waste","Fullness","80%","04/10/2021 06:41","-"
"1526487","270 Bay State Rd behind Marsh Chapel 735 Comm ave w/ recy 9521128","Smart Max","Waste","Fullness","100%","04/10/2021 06:46","-"
"1526485","264 Bay State Rd","Smart Max","Waste","Fullness","60%","04/10/2021 06:56","-"
"1526382","100 Bay State Rd @ Deerfield St Entrance","Smart Max","Waste","Not Ready","40%","04/10/2021 07:14","-"
"1526864","775 Commonwealth Ave @ University Road","Smart Max","Waste","Fullness","60%","04/10/2021 07:18","-"
"1526474","BU boathouse 619 Memorial Drive","Smart Max","Waste","Not Ready","40%","04/10/2021 07:28","-"
"1526504","10 Buick St Access From 915 Comm Ave w/ recy 9521123","Smart Max","Waste","Fullness","80%","04/10/2021 08:50","-"
"1526487","270 Bay State Rd behind Marsh Chapel 735 Comm ave w/ recy 9521128","Smart","Single Stream","Fullness","80%","04/10/2021 10:48","-"
"1526454","728 Comm Ave","Smart Max","Waste","Fullness","80%","04/11/2021 06:24","-"
"1526463","718 Comm Ave","Smart Max","Waste","Fullness","80%","04/11/2021 06:27","-"
"1526383","700 Comm Ave Subway","Smart Max","Waste","Fullness","80%","04/11/2021 06:30","-"
"1526379","700 Comm Ave Starbucks","Smart Max","Waste","Fullness","60%","04/11/2021 06:37","-"
"1526389","700 Comm Ave Citizens Bank","Smart Max","Waste","Not Ready","40%","04/11/2021 06:37","-"
"1526388","590 Comm Ave. Courtyard","Smart Max","Waste","Fullness","60%","04/11/2021 06:43","-"
"1526459","610 Comm Ave","Smart Max","Waste","Fullness","80%","04/11/2021 06:43","-"
"1526502","514 Park Dr","Smart Max","Waste","Not Ready","20%","04/11/2021 06:57","-"
"1526479","580 Comm Ave Street","Smart Max","Waste","Not Ready","20%","04/11/2021 07:03","-"
"1526477","100 Bay State Rd @ Bay State Road Entrance","Smart Max","Waste","Fullness","80%","04/11/2021 07:10","-"
"1526394","140  Bay State Rd","Smart Max","Waste","Not Ready","20%","04/11/2021 07:13","-"
"1526484","266 Bay State Rd-courtyard Behind 725 Comm","Smart Max","Waste","Not Ready","20%","04/11/2021 07:14","-"
"1526487","270 Bay State Rd behind Marsh Chapel 735 Comm ave w/ recy 9521128","Smart Max","Waste","Fullness","60%","04/11/2021 07:20","-"
"1526392","617 Comm Ave","Smart Max","Waste","Not Ready","20%","04/11/2021 07:30","-"
"1526387","775 Comm Ave @ Front Entrance","Smart Max","Waste","Not Ready","40%","04/11/2021 07:37","-"
"1526378","700 Albany St City Convenience","Smart Max","Waste","Not Ready","0%","04/12/2021 06:26","-"
"1526461","745 Comm Ave (Behind Building)","Smart Max","Waste","Fullness","60%","04/12/2021 07:16","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart Max","Waste","Not Ready","40%","04/12/2021 07:39","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart Max","Waste","Not Ready","20%","04/12/2021 07:58","-"
"1526504","10 Buick St Access From 915 Comm Ave w/ recy 9521123","Smart Max","Waste","Fullness","60%","04/12/2021 08:25","-"
"1526394","140  Bay State Rd","Smart Max","Waste","Not Ready","0%","04/12/2021 11:31","-"
"1526467","65 Pilgrim Rd DAMAGED","Smart Max","Waste","Not Ready","0%","04/12/2021 13:53","-"
"1526517","700 Comm Ave Garage - 3B","Smart Max","Waste","Fullness","80%","04/12/2021 14:16","-"
"1526516","595 Comm Ave Garage P2 West","Smart Max","Waste","Fullness","60%","04/12/2021 14:22","-"
"1526515","595 Comm Ave Garage P3 West","Smart Max","Waste","Fullness","60%","04/12/2021 14:25","-"
"1526384","815 Albany St.","Smart","Single Stream","Not Ready","20%","04/13/2021 04:16","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart","Single Stream","Not Ready","60%","04/13/2021 04:54","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart","Single Stream","Fullness","80%","04/13/2021 04:55","-"
"1526399","Boston Medical Center Campus Park - Behind 715 Albany St @ E Concord St","Smart","Single Stream","Not Ready","20%","04/13/2021 04:57","-"
"1517448","610 Beacon St","Smart","Single Stream","Fullness","100%","04/13/2021 05:37","-"
"1526382","100 Bay State Rd @ Deerfield St Entrance","Smart","Single Stream","Not Ready","60%","04/13/2021 05:55","-"
"1526477","100 Bay State Rd @ Bay State Road Entrance","Smart","Single Stream","Fullness","100%","04/13/2021 05:56","-"
"1526394","140  Bay State Rd","Smart","Single Stream","Fullness","80%","04/13/2021 05:58","-"
"1526488","765 Comm Ave - Behind Law School Auditorium (Access from BSR)","Smart","Single Stream","Not Ready","40%","04/13/2021 07:05","-"
"1526487","270 Bay State Rd behind Marsh Chapel 735 Comm ave w/ recy 9521128","Smart","Single Stream","Fullness","100%","04/13/2021 07:06","-"
"1526484","266 Bay State Rd-courtyard Behind 725 Comm","Smart","Single Stream","Fullness","80%","04/13/2021 07:10","-"
"1526500","226 Bay State Rd","Smart","Single Stream","Not Ready","60%","04/13/2021 07:12","-"
"1526473","233 Bay State Rd - Rear Left of Building","Smart","Single Stream","Not Ready","60%","04/13/2021 07:12","-"
"1526378","700 Albany St City Convenience","Smart Max","Waste","Not Ready","0%","04/13/2021 07:19","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart Max","Waste","Not Ready","0%","04/13/2021 08:28","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart Max","Waste","Not Ready","0%","04/13/2021 08:43","-"
"1526464","509 Park Dr @ Buswell","Smart","Single Stream","Not Ready","60%","04/13/2021 08:52","-"
"1526502","514 Park Dr","Smart","Single Stream","Fullness","100%","04/13/2021 08:54","-"
"1526469","33 Agganis Way","Smart Max","Waste","Fullness","60%","04/13/2021 09:03","-"
"1526483","34 Buswell St","Smart","Single Stream","Fullness","80%","04/13/2021 09:13","-"
"1526455","925 Comm Ave Aggnis Arena","Smart Max","Waste","Fullness","80%","04/13/2021 10:16","-"
"1526486","925 Comm Ave - Aggnis Arena Left Entrance @ Harry aggnis Way","Smart Max","Waste","Fullness","100%","04/13/2021 10:19","-"
"1526475","277 Babcock St @ City Convenience","Smart Max","Waste","Fullness","80%","04/13/2021 10:29","-"
"1526470","35 Pilgrim Rd","Smart","Single Stream","Not Ready","20%","04/13/2021 10:31","-"
"1526470","35 Pilgrim Rd","Smart Max","Waste","Not Ready","0%","04/13/2021 10:31","-"
"1526468","Babcock St & Ashford St - Pedestrian Garage Entrance","Smart Max","Waste","Fullness","80%","04/13/2021 10:39","-"
"1526501","275 Babcock St - Sleeper Hall","Smart Max","Waste","Not Ready","40%","04/13/2021 10:39","-"
"1526469","33 Agganis Way","Smart","Single Stream","Fullness","80%","04/13/2021 10:41","-"
"1526490","180 Riverway","Smart Max","Waste","Not Ready","0%","04/13/2021 10:42","-"
"1526490","180 Riverway","Smart","Single Stream","Not Ready","40%","04/13/2021 10:42","-"
"1526466","32 Harry Agganis Way Behind Police At Gate 1","Smart","Single Stream","Not Ready","60%","04/13/2021 10:46","-"
"1526467","65 Pilgrim Rd DAMAGED","Smart","Single Stream","Not Ready","60%","04/13/2021 10:47","-"
"1526467","65 Pilgrim Rd DAMAGED","Smart Max","Waste","Not Ready","0%","04/13/2021 10:47","-"
"1526505","Agganis Arena Garage Entrance - 925 Comm Ave (Outside)","Smart","Single Stream","Not Ready","40%","04/13/2021 10:56","-"
"1526486","925 Comm Ave - Aggnis Arena Left Entrance @ Harry aggnis Way","Smart","Single Stream","Fullness","100%","04/13/2021 10:58","-"
"1526455","925 Comm Ave Aggnis Arena","Smart","Single Stream","Fullness","100%","04/13/2021 11:00","-"
"1526503","915 Comm Ave Behind Bldg Agganis Arena","Smart","Single Stream","Not Ready","60%","04/13/2021 11:02","-"
"1526475","277 Babcock St @ City Convenience","Smart","Single Stream","Not Ready","40%","04/13/2021 11:19","-"
"1526501","275 Babcock St - Sleeper Hall","Smart","Single Stream","Fullness","80%","04/13/2021 11:20","-"
"1526499","278 Babcock St @ Gardner - New Balance Field Main Entrance","Smart","Single Stream","Not Ready","60%","04/13/2021 11:53","-"
"1526468","Babcock St & Ashford St - Pedestrian Garage Entrance","Smart","Single Stream","Fullness","100%","04/13/2021 11:57","-"
"1526481","285 Babcock St Case Center","Smart","Single Stream","Not Ready","40%","04/13/2021 11:58","-"
"1526482","120 Ashford St","Smart","Single Stream","Not Ready","20%","04/13/2021 12:15","-"
"1526454","728 Comm Ave","Smart","Single Stream","Alert"," Alert - Unknown Fullness","04/13/2021 14:20","-"
"1513540","820 Comm Ave. Right side of Bldg","Smart Max","Waste","Not Ready","20%","04/13/2021 14:25","-"
"1526383","700 Comm Ave Subway","Smart","Single Stream","Fullness","100%","04/13/2021 14:34","-"
"1526389","700 Comm Ave Citizens Bank","Smart","Single Stream","Not Ready","60%","04/13/2021 14:38","-"
"1526379","700 Comm Ave Starbucks","Smart","Single Stream","Fullness","100%","04/13/2021 14:39","-"
"1526459","610 Comm Ave","Smart","Single Stream","Not Ready","60%","04/13/2021 14:41","-"
"1526479","580 Comm Ave Street","Smart","Single Stream","Not Ready","40%","04/13/2021 14:47","-"
"1526388","590 Comm Ave. Courtyard","Smart","Single Stream","Not Ready","40%","04/13/2021 14:48","-"
"1526489","590 Comm Ave Front Entrance TOTALLED","Smart","Single Stream","Not Ready","20%","04/13/2021 14:49","-"
"1526458","44 Cummington Mall","Smart","Single Stream","Not Ready","20%","04/13/2021 14:57","-"
"1526400","111 Cummington Mall","Smart","Single Stream","Not Ready","20%","04/13/2021 15:15","-"
"1526401","549 Comm Ave @ Deerfield","Smart","Single Stream","Not Ready","40%","04/13/2021 15:46","-"
"1526480","595 Comm Ave Entrance Left Side","Smart","Single Stream","Not Ready","20%","04/13/2021 15:49","-"
"1526478","595 Comm Ave @ Silber Way","Smart","Single Stream","Not Ready","40%","04/13/2021 15:50","-"
"1526402","635 Comm Ave","Smart","Single Stream","Not Ready","40%","04/13/2021 15:51","-"
"1526380","675 Comm Ave","Smart","Single Stream","Not Ready","60%","04/13/2021 15:53","-"
"1526381","725 Comm Ave w/ recy 9521068","Smart","Single Stream","Fullness","80%","04/13/2021 15:55","-"
"1526395","755 Comm Ave","Smart","Single Stream","Not Ready","60%","04/13/2021 15:57","-"
"1526387","775 Comm Ave @ Front Entrance","Smart","Single Stream","Not Ready","60%","04/13/2021 15:57","-"
"1526465","771 Comm Ave","Smart","Single Stream","Fullness","80%","04/13/2021 15:58","-"
"1526472","1 University Rd @ Comm Ave","Smart","Single Stream","Not Ready","20%","04/13/2021 16:01","-"
"1526474","BU boathouse 619 Memorial Drive","Smart","Single Stream","Not Ready","40%","04/13/2021 16:18","-"
"1526397","575 Comm Ave","Smart","Single Stream","Not Ready","40%","04/14/2021 02:44","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart Max","Waste","Not Ready","20%","04/14/2021 07:56","-"
"1526477","100 Bay State Rd @ Bay State Road Entrance","Smart Max","Waste","Fullness","80%","04/14/2021 08:19","-"
"1526476","91 Bay State Rd","Smart Max","Waste","Fullness","80%","04/14/2021 08:23","-"
"1526475","277 Babcock St @ City Convenience","Smart Max","Waste","Fullness","100%","04/14/2021 08:24","-"
"1526394","140  Bay State Rd","Smart Max","Waste","Not Ready","20%","04/14/2021 08:26","-"
"1526478","595 Comm Ave @ Silber Way","Smart Max","Waste","Fullness","60%","04/14/2021 08:32","-"
"1526402","635 Comm Ave","Smart Max","Waste","Fullness","60%","04/14/2021 08:37","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart Max","Waste","Not Ready","0%","04/14/2021 08:47","-"
"1526399","Boston Medical Center Campus Park - Behind 715 Albany St @ E Concord St","Smart Max","Waste","Not Ready","0%","04/14/2021 10:47","-"
"1526454","728 Comm Ave","Smart Max","Waste","Not Ready","20%","04/14/2021 11:19","-"
"1526454","728 Comm Ave","Smart","Single Stream","Not Ready","0%","04/14/2021 11:19","-"
"1526381","725 Comm Ave w/ recy 9521068","Smart Max","Waste","Not Ready","40%","04/14/2021 11:39","-"
"1526381","725 Comm Ave w/ recy 9521068","Smart","Single Stream","Not Ready","20%","04/14/2021 11:39","-"
"1526399","Boston Medical Center Campus Park - Behind 715 Albany St @ E Concord St","Smart","Single Stream","Not Ready","40%","04/15/2021 05:26","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart","Single Stream","Not Ready","20%","04/15/2021 05:28","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart","Single Stream","Not Ready","60%","04/15/2021 05:29","-"
"1526382","100 Bay State Rd @ Deerfield St Entrance","Smart","Single Stream","Not Ready","20%","04/15/2021 06:54","-"
"1526477","100 Bay State Rd @ Bay State Road Entrance","Smart","Single Stream","Not Ready","60%","04/15/2021 06:55","-"
"1526485","264 Bay State Rd","Smart Max","Waste","Fullness","60%","04/15/2021 07:22","-"
"1526487","270 Bay State Rd behind Marsh Chapel 735 Comm ave w/ recy 9521128","Smart Max","Waste","Fullness","80%","04/15/2021 07:23","-"
"1526500","226 Bay State Rd","Smart Max","Waste","Fullness","80%","04/15/2021 07:27","-"
"1526395","755 Comm Ave","Smart Max","Waste","Fullness","60%","04/15/2021 07:34","-"
"1526381","725 Comm Ave w/ recy 9521068","Smart Max","Waste","Not Ready","40%","04/15/2021 07:35","-"
"1526465","771 Comm Ave","Smart Max","Waste","Not Ready","40%","04/15/2021 07:40","-"
"1526474","BU boathouse 619 Memorial Drive","Smart Max","Waste","Not Ready","20%","04/15/2021 07:47","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart Max","Waste","Not Ready","0%","04/15/2021 08:06","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart Max","Waste","Not Ready","20%","04/15/2021 08:08","-"
"1526384","815 Albany St.","Smart Max","Waste","Not Ready","0%","04/15/2021 13:26","-"
"1526474","BU boathouse 619 Memorial Drive","Smart","Single Stream","Not Ready","40%","04/15/2021 13:58","-"
"1526483","34 Buswell St","Smart Max","Waste","Fullness","80%","04/16/2021 10:22","-"
"1526464","509 Park Dr @ Buswell","Smart Max","Waste","Fullness","80%","04/16/2021 10:26","-"
"1526454","728 Comm Ave","Smart Max","Waste","Fullness","60%","04/16/2021 10:29","-"
"1526463","718 Comm Ave","Smart Max","Waste","Fullness","80%","04/16/2021 10:34","-"
