Account: Boston University
User: Sarah Healey
Generated On: 02/12/2026
For Time Period: January 1  2022 - December 31  2022
Filters: 
Streams: All
Groups: All
Ordered Route: All


"Serial","Description","Capacity","Stream Type","Reason","Fullness Level at Collection","Collection Time","Note"
"1526463","718 Comm Ave","Smart Max","Waste","Not Ready","20%","03/04/2022 10:41","-"
"1526459","610 Comm Ave","Smart Max","Waste","Fullness","80%","03/04/2022 10:42","-"
"1526379","700 Comm Ave Starbucks","Smart Max","Waste","Fullness","80%","03/04/2022 10:43","-"
"1526378","700 Albany St City Convenience","Smart Max","Waste","Not Ready","0%","03/04/2022 10:55","-"
"1526378","700 Albany St City Convenience","Smart","Single Stream","Not Ready","60%","03/04/2022 10:55","-"
"1526464","509 Park Dr @ Buswell","Smart","Single Stream","Fullness","80%","03/04/2022 12:30","-"
"1526468","Babcock St & Ashford St - Pedestrian Garage Entrance","Smart","Single Stream","Fullness","80%","03/04/2022 13:02","-"
"1526454","728 Comm Ave","Smart","Single Stream","Fullness","100%","03/04/2022 13:30","-"
"1526383","700 Comm Ave Subway","Smart","Single Stream","Fullness","80%","03/04/2022 13:32","-"
"1526389","700 Comm Ave Citizens Bank","Smart","Single Stream","Fullness","100%","03/04/2022 13:34","-"
"1526379","700 Comm Ave Starbucks","Smart","Single Stream","Fullness","100%","03/04/2022 13:38","-"
"1526517","700 Comm Ave Garage - 3B","Smart Max","Waste","Fullness","60%","03/04/2022 14:08","-"
"1526476","91 Bay State Rd","Smart Max","Waste","Not Ready","20%","03/05/2022 06:31","-"
"1526461","745 Comm Ave (Behind Building)","Smart Max","Waste","Fullness","100%","03/05/2022 06:45","-"
"1526391","595 Comm ave Right Entrance","Smart Max","Waste","Fullness","60%","03/05/2022 06:54","-"
"1526480","595 Comm Ave Entrance Left Side","Smart Max","Waste","Not Ready","0%","03/05/2022 06:54","-"
"1526478","595 Comm Ave @ Silber Way","Smart Max","Waste","Not Ready","0%","03/05/2022 06:56","-"
"1526402","635 Comm Ave","Smart Max","Waste","Fullness","60%","03/05/2022 06:58","-"
"1526455","925 Comm Ave Aggnis Arena","Smart Max","Waste","Fullness","60%","03/05/2022 07:13","-"
"1526505","Agganis Arena Garage Entrance - 925 Comm Ave (Outside)","Smart Max","Waste","Fullness","60%","03/05/2022 07:17","-"
"1526486","925 Comm Ave - Aggnis Arena Left Entrance @ Harry aggnis Way","Smart Max","Waste","Not Ready","20%","03/05/2022 07:17","-"
"1526469","33 Agganis Way","Smart Max","Waste","Not Ready","40%","03/05/2022 07:23","-"
"1526466","32 Harry Agganis Way Behind Police At Gate 1","Smart Max","Waste","Not Ready","20%","03/05/2022 07:25","-"
"1526501","275 Babcock St - Sleeper Hall","Smart Max","Waste","Not Ready","20%","03/05/2022 07:29","-"
"1526475","277 Babcock St @ City Convenience","Smart Max","Waste","Not Ready","40%","03/05/2022 07:32","-"
"1526454","728 Comm Ave","Smart Max","Waste","Not Ready","40%","03/05/2022 07:42","-"
"1526463","718 Comm Ave","Smart Max","Waste","Not Ready","20%","03/05/2022 07:44","-"
"1526383","700 Comm Ave Subway","Smart Max","Waste","Not Ready","20%","03/05/2022 07:47","-"
"1526389","700 Comm Ave Citizens Bank","Smart Max","Waste","Not Ready","40%","03/05/2022 07:51","-"
"1526379","700 Comm Ave Starbucks","Smart Max","Waste","Not Ready","0%","03/05/2022 07:52","-"
"1526458","44 Cummington Mall","Smart Max","Waste","Fullness","100%","03/05/2022 07:55","-"
"1526459","610 Comm Ave","Smart Max","Waste","Fullness","80%","03/05/2022 07:58","-"
"1526388","590 Comm Ave. Courtyard","Smart Max","Waste","Fullness","80%","03/05/2022 08:00","-"
"1526489","590 Comm Ave Front Entrance TOTALLED","Smart Max","Waste","Not Ready","40%","03/05/2022 08:02","-"
"1526479","580 Comm Ave Street","Smart Max","Waste","Not Ready","20%","03/05/2022 08:03","-"
"1526378","700 Albany St City Convenience","Smart","Single Stream","Fullness","80%","03/05/2022 08:06","-"
"1526378","700 Albany St City Convenience","Smart Max","Waste","Not Ready","0%","03/05/2022 08:06","-"
"1526483","34 Buswell St","Smart Max","Waste","Not Ready","20%","03/05/2022 08:15","-"
"1526464","509 Park Dr @ Buswell","Smart Max","Waste","Fullness","80%","03/05/2022 08:17","-"
"1526394","140  Bay State Rd","Smart Max","Waste","Fullness","60%","03/06/2022 06:36","-"
"1526485","264 Bay State Rd","Smart Max","Waste","Not Ready","0%","03/06/2022 07:02","-"
"1526484","266 Bay State Rd-courtyard Behind 725 Comm","Smart Max","Waste","Alert"," Alert - Unknown Fullness","03/06/2022 07:09","-"
"1526461","745 Comm Ave (Behind Building)","Smart Max","Waste","Not Ready","0%","03/06/2022 07:09","-"
"1526488","765 Comm Ave - Behind Law School Auditorium (Access from BSR)","Smart Max","Waste","Not Ready","0%","03/06/2022 07:12","-"
"1526473","233 Bay State Rd - Rear Left of Building","Smart Max","Waste","Not Ready","20%","03/06/2022 07:15","-"
"1526392","617 Comm Ave","Smart Max","Waste","Not Ready","40%","03/06/2022 07:16","-"
"1526380","675 Comm Ave","Smart Max","Waste","Alert"," Alert - Unknown Fullness","03/06/2022 07:17","-"
"1526500","226 Bay State Rd","Smart Max","Waste","Not Ready","40%","03/06/2022 07:18","-"
"1526381","725 Comm Ave w/ recy 9521068","Smart Max","Waste","Not Ready","0%","03/06/2022 07:26","-"
"1526462","745 Comm Ave","Smart Max","Waste","Not Ready","0%","03/06/2022 07:27","-"
"1526395","755 Comm Ave","Smart Max","Waste","Not Ready","0%","03/06/2022 07:28","-"
"1526465","771 Comm Ave","Smart Max","Waste","Not Ready","0%","03/06/2022 07:31","-"
"1526385","685 Comm Ave","Smart Max","Waste","Not Ready","40%","03/06/2022 07:32","-"
"1526864","775 Commonwealth Ave @ University Road","Smart Max","Waste","Not Ready","0%","03/06/2022 07:32","-"
"1526472","1 University Rd @ Comm Ave","Smart Max","Waste","Not Ready","20%","03/06/2022 07:34","-"
"1526474","BU boathouse 619 Memorial Drive","Smart Max","Waste","Not Ready","0%","03/06/2022 07:38","-"
"1526502","514 Park Dr","Smart Max","Waste","Fullness","60%","03/06/2022 07:40","-"
"1526455","925 Comm Ave Aggnis Arena","Smart Max","Waste","Fullness","100%","03/06/2022 07:42","-"
"1526464","509 Park Dr @ Buswell","Smart Max","Waste","Not Ready","20%","03/06/2022 07:47","-"
"1526378","700 Albany St City Convenience","Smart Max","Waste","Not Ready","0%","03/06/2022 07:53","-"
"1526378","700 Albany St City Convenience","Smart","Single Stream","Not Ready","40%","03/06/2022 07:53","-"
"1526504","10 Buick St Access From 915 Comm Ave w/ recy 9521123","Smart Max","Waste","Fullness","60%","03/06/2022 08:16","-"
"1526383","700 Comm Ave Subway","Smart Max","Waste","Not Ready","0%","03/06/2022 09:45","-"
"1522343","214 Bay State Road @ Granby St","Smart Max","Waste","Alert"," Alert - Unknown Fullness","03/06/2022 11:02","-"
"1526468","Babcock St & Ashford St - Pedestrian Garage Entrance","Smart Max","Waste","Not Ready","40%","03/07/2022 07:39","-"
"1526506","700 Comm Ave Garage - 3C","Smart Max","Waste","Not Ready","0%","03/07/2022 08:18","-"
"1526506","700 Comm Ave Garage - 3C","Smart","Single Stream","Fullness","100%","03/07/2022 08:18","-"
"1526457","700 Comm Ave Garage - 3A","Smart Max","Waste","Not Ready","20%","03/07/2022 08:23","-"
"1526483","34 Buswell St","Smart Max","Waste","Fullness","60%","03/07/2022 09:38","-"
"1526489","590 Comm Ave Front Entrance TOTALLED","Smart Max","Waste","Not Ready","0%","03/07/2022 09:56","-"
"1526510","Agganis Arena Garage P1 East","Smart Max","Waste","Fullness","80%","03/07/2022 11:09","-"
"1526378","700 Albany St City Convenience","Smart","Single Stream","Not Ready","40%","03/07/2022 11:54","-"
"1526378","700 Albany St City Convenience","Smart Max","Waste","Not Ready","0%","03/07/2022 11:54","-"
"1526464","509 Park Dr @ Buswell","Smart","Single Stream","Fullness","80%","03/07/2022 12:45","-"
"1526502","514 Park Dr","Smart","Single Stream","Fullness","80%","03/07/2022 12:47","-"
"1526477","100 Bay State Rd @ Bay State Road Entrance","Smart","Single Stream","Fullness","100%","03/07/2022 13:45","-"
"1526394","140  Bay State Rd","Smart","Single Stream","Fullness","100%","03/07/2022 13:48","-"
"1526487","270 Bay State Rd behind Marsh Chapel 735 Comm ave w/ recy 9521128","Smart","Single Stream","Not Ready","40%","03/07/2022 14:06","-"
"1526486","925 Comm Ave - Aggnis Arena Left Entrance @ Harry aggnis Way","Smart","Single Stream","Fullness","100%","03/07/2022 14:16","-"
"1526469","33 Agganis Way","Smart","Single Stream","Fullness","100%","03/07/2022 14:16","-"
"1526504","10 Buick St Access From 915 Comm Ave w/ recy 9521123","Smart","Single Stream","Fullness","80%","03/07/2022 14:24","-"
"1526481","285 Babcock St Case Center","Smart","Single Stream","Fullness","100%","03/07/2022 14:32","-"
"1526499","278 Babcock St @ Gardner - New Balance Field Main Entrance","Smart","Single Stream","Fullness","100%","03/07/2022 14:35","-"
"1526459","610 Comm Ave","Smart","Single Stream","Fullness","100%","03/07/2022 14:38","-"
"1526478","595 Comm Ave @ Silber Way","Smart","Single Stream","Not Ready","60%","03/07/2022 14:43","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart Max","Waste","Not Ready","20%","03/08/2022 08:01","-"
"1526477","100 Bay State Rd @ Bay State Road Entrance","Smart Max","Waste","Fullness","80%","03/08/2022 09:14","-"
"1526466","32 Harry Agganis Way Behind Police At Gate 1","Smart Max","Waste","Fullness","100%","03/08/2022 09:21","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart Max","Waste","Not Ready","20%","03/08/2022 09:33","-"
"1526466","32 Harry Agganis Way Behind Police At Gate 1","Smart","Single Stream","Not Ready","60%","03/08/2022 09:55","-"
"1526378","700 Albany St City Convenience","Smart Max","Waste","Not Ready","0%","03/08/2022 11:05","-"
"1526378","700 Albany St City Convenience","Smart","Single Stream","Not Ready","40%","03/08/2022 11:05","-"
"1529882","635 Albany St - Front Entrance - Dental School","Smart Max","Waste","Not Ready","0%","03/08/2022 15:47","-"
"1517448","610 Beacon St","Smart Max","Waste","Fullness","60%","03/09/2022 07:25","-"
"1526476","91 Bay State Rd","Smart Max","Waste","Not Ready","0%","03/09/2022 07:29","-"
"1526382","100 Bay State Rd @ Deerfield St Entrance","Smart Max","Waste","Fullness","60%","03/09/2022 07:35","-"
"1526394","140  Bay State Rd","Smart Max","Waste","Not Ready","40%","03/09/2022 07:35","-"
"1526501","275 Babcock St - Sleeper Hall","Smart Max","Waste","Fullness","100%","03/09/2022 08:36","-"
"1526486","925 Comm Ave - Aggnis Arena Left Entrance @ Harry aggnis Way","Smart Max","Waste","Fullness","80%","03/09/2022 08:36","-"
"1526396","Alcorn Street @ 161 Ashford St - New Balance Field Vehicle Garage Entrance","Smart Max","Waste","Fullness","60%","03/09/2022 08:39","-"
"1526500","226 Bay State Rd","Smart Max","Waste","Fullness","60%","03/09/2022 08:54","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart Max","Waste","Not Ready","0%","03/09/2022 10:13","-"
"1526378","700 Albany St City Convenience","Smart","Single Stream","Not Ready","60%","03/09/2022 11:43","-"
"1526378","700 Albany St City Convenience","Smart Max","Waste","Not Ready","0%","03/09/2022 11:43","-"
"1526513","Agganis Arena Garage P1 West","Smart Max","Waste","Fullness","60%","03/09/2022 14:00","-"
"1526455","925 Comm Ave Aggnis Arena","Smart Max","Waste","Not Ready","40%","03/09/2022 15:53","-"
"1529882","635 Albany St - Front Entrance - Dental School","Smart","Single Stream","Fullness","100%","03/10/2022 08:23","-"
"1526378","700 Albany St City Convenience","Smart","Single Stream","Not Ready","60%","03/10/2022 11:36","-"
"1526378","700 Albany St City Convenience","Smart Max","Waste","Not Ready","0%","03/10/2022 11:36","-"
"1526502","514 Park Dr","Smart","Single Stream","Not Ready","0%","03/10/2022 11:38","-"
"1526481","285 Babcock St Case Center","Smart Max","Waste","Not Ready","40%","03/10/2022 12:24","-"
"1526467","65 Pilgrim Rd DAMAGED","Smart","Single Stream","Not Ready","40%","03/10/2022 13:04","-"
"1526489","590 Comm Ave Front Entrance TOTALLED","Smart","Single Stream","Not Ready","40%","03/10/2022 13:06","-"
"1526388","590 Comm Ave. Courtyard","Smart","Single Stream","Fullness","100%","03/10/2022 13:07","-"
"1526402","635 Comm Ave","Smart","Single Stream","Fullness","80%","03/10/2022 13:14","-"
"1529881","100 East Newton St Front Entrance - Dental School","Smart Max","Waste","Not Ready","0%","03/10/2022 13:26","-"
"1529882","635 Albany St - Front Entrance - Dental School","Smart Max","Waste","Not Ready","0%","03/10/2022 13:27","-"
"1526396","Alcorn Street @ 161 Ashford St - New Balance Field Vehicle Garage Entrance","Smart","Single Stream","Fullness","80%","03/10/2022 13:33","-"
"1526468","Babcock St & Ashford St - Pedestrian Garage Entrance","Smart","Single Stream","Not Ready","60%","03/10/2022 13:33","-"
"1526499","278 Babcock St @ Gardner - New Balance Field Main Entrance","Smart","Single Stream","Not Ready","20%","03/10/2022 13:37","-"
"1526383","700 Comm Ave Subway","Smart","Single Stream","Not Ready","40%","03/10/2022 13:45","-"
"1526500","226 Bay State Rd","Smart Max","Waste","Fullness","80%","03/10/2022 13:47","-"
"1526389","700 Comm Ave Citizens Bank","Smart","Single Stream","Not Ready","60%","03/10/2022 13:47","-"
"1526379","700 Comm Ave Starbucks","Smart","Single Stream","Not Ready","40%","03/10/2022 13:49","-"
"1526459","610 Comm Ave","Smart","Single Stream","Not Ready","0%","03/10/2022 13:51","-"
"1526478","595 Comm Ave @ Silber Way","Smart","Single Stream","Not Ready","20%","03/10/2022 13:54","-"
"1526467","65 Pilgrim Rd DAMAGED","Smart Max","Waste","Not Ready","20%","03/10/2022 13:56","-"
"1526483","34 Buswell St","Smart","Single Stream","Fullness","100%","03/10/2022 14:02","-"
"1526464","509 Park Dr @ Buswell","Smart","Single Stream","Not Ready","60%","03/10/2022 14:03","-"
"1526467","65 Pilgrim Rd DAMAGED","Smart","Single Stream","Fullness","80%","03/10/2022 15:10","-"
"1526470","35 Pilgrim Rd","Smart Max","Waste","Not Ready","0%","03/10/2022 17:00","-"
"1526470","35 Pilgrim Rd","Smart","Single Stream","Fullness","80%","03/10/2022 17:00","-"
"1526490","180 Riverway","Smart","Single Stream","Not Ready","40%","03/10/2022 17:08","-"
"1526490","180 Riverway","Smart Max","Waste","Not Ready","0%","03/10/2022 17:08","-"
"1517448","610 Beacon St","Smart Max","Waste","Not Ready","20%","03/11/2022 07:14","-"
"1526476","91 Bay State Rd","Smart Max","Waste","Not Ready","0%","03/11/2022 07:20","-"
"1526477","100 Bay State Rd @ Bay State Road Entrance","Smart Max","Waste","Not Ready","20%","03/11/2022 07:23","-"
"1526394","140  Bay State Rd","Smart Max","Waste","Not Ready","0%","03/11/2022 07:25","-"
"1526382","100 Bay State Rd @ Deerfield St Entrance","Smart Max","Waste","Not Ready","0%","03/11/2022 07:34","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart Max","Waste","Not Ready","0%","03/11/2022 07:40","-"
"1526401","549 Comm Ave @ Deerfield","Smart Max","Waste","Not Ready","20%","03/11/2022 07:42","-"
"1526393","565 Comm Ave","Smart Max","Waste","Not Ready","20%","03/11/2022 07:46","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart","Single Stream","Fullness","100%","03/11/2022 07:46","-"
"1526397","575 Comm Ave","Smart Max","Waste","Not Ready","20%","03/11/2022 07:48","-"
"1526391","595 Comm ave Right Entrance","Smart Max","Waste","Not Ready","0%","03/11/2022 07:51","-"
"1526480","595 Comm Ave Entrance Left Side","Smart Max","Waste","Not Ready","20%","03/11/2022 07:53","-"
"1526484","266 Bay State Rd-courtyard Behind 725 Comm","Smart Max","Waste","Not Ready","0%","03/11/2022 07:55","-"
"1526478","595 Comm Ave @ Silber Way","Smart Max","Waste","Not Ready","0%","03/11/2022 07:55","-"
"1526392","617 Comm Ave","Smart Max","Waste","Not Ready","20%","03/11/2022 07:58","-"
"1526485","264 Bay State Rd","Smart Max","Waste","Not Ready","0%","03/11/2022 07:58","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart","Single Stream","Not Ready","40%","03/11/2022 07:59","-"
"1526402","635 Comm Ave","Smart Max","Waste","Not Ready","20%","03/11/2022 08:01","-"
"1526487","270 Bay State Rd behind Marsh Chapel 735 Comm ave w/ recy 9521128","Smart Max","Waste","Not Ready","20%","03/11/2022 08:02","-"
"1526488","765 Comm Ave - Behind Law School Auditorium (Access from BSR)","Smart Max","Waste","Not Ready","0%","03/11/2022 08:04","-"
"1526461","745 Comm Ave (Behind Building)","Smart Max","Waste","Not Ready","20%","03/11/2022 08:05","-"
"1526473","233 Bay State Rd - Rear Left of Building","Smart Max","Waste","Not Ready","0%","03/11/2022 08:08","-"
"1526500","226 Bay State Rd","Smart Max","Waste","Fullness","80%","03/11/2022 08:09","-"
"1526380","675 Comm Ave","Smart Max","Waste","Not Ready","20%","03/11/2022 08:13","-"
"1526385","685 Comm Ave","Smart Max","Waste","Not Ready","0%","03/11/2022 08:15","-"
"1526381","725 Comm Ave w/ recy 9521068","Smart Max","Waste","Not Ready","20%","03/11/2022 08:17","-"
"1526462","745 Comm Ave","Smart Max","Waste","Not Ready","20%","03/11/2022 08:20","-"
"1526395","755 Comm Ave","Smart Max","Waste","Not Ready","20%","03/11/2022 08:21","-"
"1526387","775 Comm Ave @ Front Entrance","Smart Max","Waste","Not Ready","20%","03/11/2022 08:21","-"
"1526465","771 Comm Ave","Smart Max","Waste","Not Ready","0%","03/11/2022 08:25","-"
"1526864","775 Commonwealth Ave @ University Road","Smart Max","Waste","Not Ready","0%","03/11/2022 08:26","-"
"1526472","1 University Rd @ Comm Ave","Smart Max","Waste","Not Ready","0%","03/11/2022 08:29","-"
"1526474","BU boathouse 619 Memorial Drive","Smart Max","Waste","Not Ready","20%","03/11/2022 08:33","-"
"1526471","285 Babcock St Rear Field","Smart","Single Stream","Fullness","80%","03/11/2022 08:42","-"
"1526481","285 Babcock St Case Center","Smart","Single Stream","Not Ready","20%","03/11/2022 08:47","-"
"1526483","34 Buswell St","Smart Max","Waste","Fullness","100%","03/11/2022 09:30","-"
"1526489","590 Comm Ave Front Entrance TOTALLED","Smart Max","Waste","Not Ready","0%","03/11/2022 09:42","-"
